id,gt_APD
0,9.00507640838623
1,10.061538696289062
2,9.407087326049805
3,6.345129013061523
4,5.844351291656494
5,5.754538536071777
6,5.848212242126465
7,5.876885414123535
8,5.852469444274902
9,5.877231121063232
10,5.857140064239502
11,5.909816741943359
12,5.852774620056152
13,4.926657676696777
14,5.157456874847412
15,5.4593658447265625
16,5.463820457458496
17,5.427784442901611
18,5.427225589752197
19,5.464726448059082
20,5.41755485534668
21,6.0723795890808105
22,5.793722629547119
23,5.855453014373779
24,5.824432373046875
25,5.5823163986206055
26,6.817015647888184
27,6.760619640350342
28,7.079246997833252
29,6.604129791259766
30,6.080860614776611
31,5.764466285705566
32,5.608641147613525
33,6.076544284820557
34,5.821347713470459
35,5.608641147613525
36,5.821347713470459
37,6.080860614776611
38,6.675952434539795
39,11.245397567749023
40,9.312756538391112
41,5.137049198150635
42,9.613759994506836
43,3.1048450469970703
44,3.4928157329559326
45,3.6956145763397217
46,3.487545728683472
47,5.049625873565674
48,5.376680850982666
49,5.376680850982666
50,5.376680850982666
51,5.376680850982666
52,5.376680850982666
53,5.376680850982666
54,5.376680850982666
55,5.376680850982666
56,5.376680850982666
57,5.376680850982666
58,5.376680850982666
59,5.376680850982666
60,4.034650802612305
61,12.060538291931152
62,10.27268409729004
63,6.165154933929443
64,6.165154933929443
65,5.208534717559815
66,5.653977870941162
67,5.47154426574707
68,5.560153961181641
69,5.697226524353027
70,5.580580711364746
71,5.344044208526611
72,5.403263092041016
73,5.429505825042725
74,5.335995674133301
75,5.880879878997803
76,5.5447998046875
77,5.559220790863037
78,5.5060906410217285
79,5.557949542999268
80,5.687479972839356
81,8.16846752166748
82,8.493387222290039
83,8.011191368103027
84,7.48963451385498
85,7.48963451385498
86,7.437915325164795
87,7.879523277282715
88,7.882387161254883
89,6.934420585632324
90,6.3992695808410645
91,6.29580545425415
92,6.29580545425415
93,6.242144107818604
94,6.242144107818604
95,6.242144107818604
96,6.650465488433838
97,5.554748058319092
98,6.295178890228272
99,6.346617221832275
100,6.346617221832275
101,6.346617221832275
102,6.346617221832275
103,5.782358169555664
104,6.32978105545044
105,6.098169803619385
106,6.622202396392822
107,6.346617221832275
108,4.790044784545898
109,4.755971908569336
110,6.403153419494629
111,6.473501205444336
112,6.451704978942871
113,6.700096130371094
114,5.849769115447998
115,5.685685634613037
116,5.798690319061279
117,5.894331455230713
118,8.997978210449219
119,9.164478302001951
120,9.510653495788574
121,9.473950386047363
122,10.012310981750488
123,10.280969619750977
124,9.998440742492676
125,9.198726654052734
126,9.442241668701172
127,8.431783676147461
128,9.56047248840332
129,9.539246559143066
130,10.255165100097656
131,10.585336685180664
132,9.68030071258545
133,9.0470552444458
134,8.614408493041992
135,8.016268730163574
136,10.166974067687988
137,9.244176864624023
138,9.115642547607422
